KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
heartwall,51,382,2912,67.39388736263736,507,472.7455621301775,36.0,382,715,315,315,192,1.0,620.8095376150949,17.55,13172.7,10,1
heartwall,51,1023,2912,67.39388736263736,507,472.7455621301775,36.0,1023,715,315,315,192,1.0,1662.5344423566546,17.45,14218.65,10,1
heartwall,51,124,2912,67.39388736263736,507,472.7455621301775,36.0,124,715,315,315,192,1.0,403.0386526925224,18.1,15633.55,10,1
heartwall,51,802,2912,67.39388736263736,507,472.7455621301775,36.0,802,715,315,315,192,1.0,1303.374997820173,19.6,14869.65,10,1
heartwall,51,700,2912,67.39388736263736,507,472.7455621301775,36.0,700,715,315,315,192,1.0,1137.6091003417969,19.7,15150.45,10,1
heartwall,51,692,2912,67.39388736263736,507,472.7455621301775,36.0,692,715,315,315,192,1.0,1124.6078534807475,16.4,12520.95,10,1
heartwall,51,506,2912,67.39388736263736,507,472.7455621301775,36.0,506,715,315,315,192,1.0,822.3288639613561,14.9,14284.05,10,1
heartwall,51,667,2912,67.39388736263736,507,472.7455621301775,36.0,667,715,315,315,192,1.0,1083.9789570399694,15.65,12175.1,10,1
heartwall,51,925,2912,67.39388736263736,507,472.7455621301775,36.0,925,715,315,315,192,1.0,1503.269168308803,15.9,12848.2,10,1
heartwall,51,521,2912,67.39388736263736,507,472.7455621301775,36.0,521,715,315,315,192,1.0,846.7062018258231,14.85,13499.35,10,1
heartwall,51,421,2912,67.39388736263736,507,472.7455621301775,36.0,421,715,315,315,192,1.0,684.1906160627093,15.1,12791.75,10,1
heartwall,51,920,2912,67.39388736263736,507,472.7455621301775,36.0,920,715,315,315,192,1.0,1495.1433890206472,15.2,11851.15,10,1
heartwall,51,621,2912,67.39388736263736,507,472.7455621301775,36.0,621,715,315,315,192,1.0,1009.2217875889368,14.85,12935.65,10,1
heartwall,51,347,2912,67.39388736263736,507,472.7455621301775,36.0,347,715,315,315,192,1.0,563.929082598005,15.15,12921.8,10,1
heartwall,51,519,2912,67.39388736263736,507,472.7455621301775,36.0,519,715,315,315,192,1.0,843.4558901105607,14.7,14458.55,10,1
