KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
bfs,131072,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,65,104,39,279552.0,2134.841530054645,63.92307692,201016720.2,21,200
bfs,262144,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,130,208,78,1118208.0,4304.969696969697,63.91666667,381510180.3,21,200
bfs,524288,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,260,416,156,4472832.0,906.8879668049792,64.15384615,745889290.8,21,200
bfs,1048576,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,515,824,309,-15835136.0,1647.5131396957122,64.0,1664957150.0,21,200
bfs,32,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,10.0,4.891276041666666,51.0,4021050.875,21,200
bfs,64,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,21.0,9.782552083333332,51.0,4353588.571,21,200
bfs,128,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,42.0,19.565104166666664,51.0,4593830.125,21,200
bfs,256,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,84.0,39.13020833333333,51.0,5381316.125,21,200
bfs,512,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,168.0,78.26041666666666,51.0,6891711.778,21,200
bfs,1024,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,336.0,78.26041666666666,51.0,9778442.5,21,200
bfs,2048,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,672.0,104.34722222222224,51.0,14516511.9,21,200
bfs,4096,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,5,8,3,1344.0,125.21666666666664,51.0,23315385.1,21,200
bfs,8171,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,10,16,6,5361.0,312.2391916910807,51.2,41340205.0,21,200
bfs,16384,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,20,32,12,21504.0,626.0833333333333,59.0,61500769.73,21,200
bfs,32768,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,35,56,21,75264.0,1130.989247311828,62.0,101631897.0,21,200
bfs,65536,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,65,104,39,279552.0,2134.841530054645,63.92307692,182818348.9,21,200
bfs,131072,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,130,208,78,1118208.0,4304.969696969697,63.91666667,346284942.4,21,200
