Sr No.,Benchmark,Kernel Name,,C/M,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sm,comp_lat_sm,avg_comp_lat,glob_inst_kernel,glob_inst_sm,glob_lat_sm,avg_glob_lat,shar_inst_kernel,shar_inst_sm,shar_lat_sm,avg_shar_lat,misc_inst_kernel,misc_inst_sm,misc_lat_sm,avg_misc_lat,total_inst,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power,inst_issue_cycle
1522,inlinePTX,inlinePTX,,,512,256,131072.0000,8,0,10,530,6519,12.3,1,53,17479.77041,329.8069888,0,0,0,0,36,1908,19080,10,2491,53,0,53,4982,256,40,1.0000,5.0000,3913.4560,1398.3816,0.0000,0.0000,16.0000,4628.8081,102.64003,
1523,inlinePTX,inlinePTX,,,1024,128,131072.0000,8,0,10,530,6519,12.3,1,53,17479.77041,329.8069888,0,0,0,0,36,1908,19080,10,2491,53,0,53,4982,128,79,1.0000,5.0000,3913.4560,1398.3816,0.0000,0.0000,32.0000,4628.8081,103.68839,
1524,inlinePTX,inlinePTX,,,1280,128,163840.0000,8,0,10,660,8118,12.3,1,66,22130.37658,335.308736,0,0,0,0,36,2376,23760,10,3102,66,0,66,7755,128,99,1.0000,6.0000,4122.6510,1844.1980,0.0000,0.0000,40.0000,6822.2914,111.545,
1525,inlinePTX,inlinePTX,,,2560,64,163840.0000,8,0,10,660,8118,12.3,1,66,22130.37658,335.308736,0,0,0,0,36,2376,23760,10,3102,66,0,66,7755,64,197,0.5,6.0000,4122.6510,1844.1980,0.0000,0.0000,80.0000,6822.2914,94.97369,
1526,inlinePTX,inlinePTX,,,5120,32,163840.0000,8,0,10,660,8118,12.3,1,66,22130.37658,335.308736,0,0,0,0,36,2376,23760,10,3102,66,0,66,7755,32,394,0.25,6.0000,4122.6510,1844.1980,0.0000,0.0000,160.0000,6822.2914,84.63323,
1527,inlinePTX,inlinePTX,,,10240,16,163840.0000,8,0,10,660,8118,12.3,1,66,22130.37658,335.308736,0,0,0,0,36,2376,23760,10,3102,66,0,66,7755,16,788,0.25,6.0000,4122.6510,1844.1980,0.0000,0.0000,320.0000,6822.2914,79.014,
1528,inlinePTX,inlinePTX,,,1500,128,192000.0000,8,0,10,770,9471,12.3,1,77,26182.8336,340.0368,0,0,0,0,36,2772,27720,10,3619,77,0,77,10603,128,116,1.0000,7.0000,4299.2093,2191.6434,0.0000,0.0000,46.8750,8949.7476,112.61638,
1529,mutiGPU,mutiGPU,,,128,16,2048.0000,9,0,22,22,202,9.181818182,2,2,555.83488,277.91744,0,0,0,0,76,76,760,10,100,2,1,1,3,16,10,0.2500,1.0000,3087.1402,3.4740,0.0000,0.0000,4.0000,3.5036,54.74578,
1530,mutiGPU,mutiGPU,,,128,32,4096.0000,9,0,22,44,404,9.181818182,2,4,1343.33952,335.83488,0,0,0,0,76,152,1520,10,200,4,2,2,13,32,10,0.2500,1.0000,3119.7144,16.7917,0.0000,0.0000,4.0000,13.8679,53.89067,
1531,mutiGPU,mutiGPU,,,256,16,4096.0000,9,0,22,44,404,9.181818182,2,4,1343.33952,335.83488,0,0,0,0,76,152,1520,10,200,4,2,2,13,16,20,0.2500,1.0000,3119.7144,16.7917,0.0000,0.0000,8.0000,13.8679,54.70731,
1532,mutiGPU,mutiGPU,,,128,64,8192.0000,9,0,22,88,808,9.181818182,2,8,2326.86208,290.85776,0,0,0,0,76,304,3040,10,400,8,4,4,50,64,10,0.2500,1.0000,3184.8213,58.1716,0.0000,0.0000,4.0000,54.3377,52.93889,
1533,mutiGPU,mutiGPU,,,256,32,8192.0000,9,0,22,88,808,9.181818182,2,8,2326.86208,290.85776,0,0,0,0,76,304,3040,10,400,8,4,4,50,32,20,0.2500,1.0000,3184.8213,58.1716,0.0000,0.0000,8.0000,54.3377,54.29566,
1534,mutiGPU,mutiGPU,,,512,16,8192.0000,9,0,22,88,808,9.181818182,2,8,2326.86208,290.85776,0,0,0,0,76,304,3040,10,400,8,4,4,50,16,40,0.2500,1.0000,3184.8213,58.1716,0.0000,0.0000,16.0000,54.3377,55.65934,
1535,mutiGPU,mutiGPU,,,10,1024,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,1024,1,1.0000,1.0000,3217.3538,93.9523,0.0000,0.0000,0.3125,84.0442,53.48285,
1536,mutiGPU,mutiGPU,,,20,512,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,512,2,1.0000,1.0000,3217.3538,93.9523,0.0000,0.0000,0.6250,84.0442,54.49045,
1537,mutiGPU,mutiGPU,,,40,256,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,256,4,1.0000,1.0000,3217.3538,93.9523,0.0000,0.0000,1.2500,84.0442,54.7847,
1538,mutiGPU,mutiGPU,,,80,128,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,128,7,1.0000,1.0000,3217.3538,93.9523,0.0000,0.0000,2.5000,84.0442,53.5322,
1539,mutiGPU,mutiGPU,,,160,64,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,64,13,0.5000,1.0000,3217.3538,93.9523,0.0000,0.0000,5.0000,84.0442,54.47308,
1540,mutiGPU,mutiGPU,,,320,32,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,32,25,0.2500,1.0000,3217.3538,93.9523,0.0000,0.0000,10.0000,84.0442,55.16256,
1541,mutiGPU,mutiGPU,,,640,16,10240.0000,9,0,22,110,1010,9.181818182,2,10,3006.472,300.6472,0,0,0,0,76,380,3800,10,500,10,5,5,78,16,50,0.2500,1.0000,3217.3538,93.9523,0.0000,0.0000,20.0000,84.0442,58.32668,
1542,mutiGPU,mutiGPU,,,128,128,16384.0000,9,0,22,154,1414,9.181818182,2,14,4620.21728,330.01552,0,0,0,0,76,532,5320,10,700,14,7,7,175,128,10,1.0000,2.0000,3282.3773,115.5054,0.0000,0.0000,4.0000,184.5297,55.64081,
1543,mutiGPU,mutiGPU,,,256,64,16384.0000,9,0,22,154,1414,9.181818182,2,14,4620.21728,330.01552,0,0,0,0,76,532,5320,10,700,14,7,7,175,64,20,0.5000,2.0000,3282.3773,115.5054,0.0000,0.0000,8.0000,184.5297,55.80476,
1544,mutiGPU,mutiGPU,,,512,32,16384.0000,9,0,22,154,1414,9.181818182,2,14,4620.21728,330.01552,0,0,0,0,76,532,5320,10,700,14,7,7,175,32,40,0.2500,2.0000,3282.3773,115.5054,0.0000,0.0000,16.0000,184.5297,56.85149,
1545,mutiGPU,mutiGPU,,,1024,16,16384.0000,9,0,22,154,1414,9.181818182,2,14,4620.21728,330.01552,0,0,0,0,76,532,5320,10,700,14,7,7,175,16,79,0.2500,2.0000,3282.3773,115.5054,0.0000,0.0000,32.0000,184.5297,60.06696,
1546,mutiGPU,mutiGPU,,,1280,16,20480.0000,9,0,22,198,1818,9.181818182,2,18,6292.6992,349.5944,0,0,0,0,76,684,6840,10,900,18,9,9,281,16,99,0.2500,2.0000,3347.3454,196.6469,0.0000,0.0000,40.0000,290.8095,61.04378,
1547,mutiGPU,mutiGPU,,,128,256,32768.0000,9,0,22,308,2828,9.181818182,2,28,8772.448922,313.3017472,0,0,0,0,76,1064,10640,10,1400,28,14,14,700,256,10,1.0000,2.0000,3509.5230,438.6224,0.0000,0.0000,4.0000,681.7163,57.2612,
1548,mutiGPU,mutiGPU,,,256,128,32768.0000,9,0,22,308,2828,9.181818182,2,28,8772.448922,313.3017472,0,0,0,0,76,1064,10640,10,1400,28,14,14,700,128,20,1.0000,2.0000,3509.5230,438.6224,0.0000,0.0000,8.0000,681.7163,57.19851,
1549,mutiGPU,mutiGPU,,,512,64,32768.0000,9,0,22,308,2828,9.181818182,2,28,8772.448922,313.3017472,0,0,0,0,76,1064,10640,10,1400,28,14,14,700,64,40,0.5000,2.0000,3509.5230,438.6224,0.0000,0.0000,16.0000,681.7163,57.72713,
1550,mutiGPU,mutiGPU,,,1024,32,32768.0000,9,0,22,308,2828,9.181818182,2,28,8772.448922,313.3017472,0,0,0,0,76,1064,10640,10,1400,28,14,14,700,32,79,0.2500,2.0000,3509.5230,438.6224,0.0000,0.0000,32.0000,681.7163,59.93298,
1551,mutiGPU,mutiGPU,,,1280,32,40960.0000,9,0,22,374,3434,9.181818182,2,34,10699.02426,314.677184,0,0,0,0,76,1292,12920,10,1700,34,17,17,1063,32,99,0.2500,2.0000,3606.6636,668.6890,0.0000,0.0000,40.0000,1009.4276,64.32907,
1552,mutiGPU,mutiGPU,,,2560,16,40960.0000,9,0,22,374,3434,9.181818182,2,34,10699.02426,314.677184,0,0,0,0,76,1292,12920,10,1700,34,17,17,1063,16,197,0.2500,2.0000,3606.6636,668.6890,0.0000,0.0000,80.0000,1009.4276,65.2273,
1553,mutiGPU,mutiGPU,,,128,512,65536.0000,9,0,22,594,5454,9.181818182,2,54,17215.3887,318.8034944,0,0,0,0,76,2052,20520,10,2700,54,27,27,2700,512,10,1.0000,3.0000,3929.5685,1147.6926,0.0000,0.0000,4.0000,2348.4032,62.2302,
1554,mutiGPU,mutiGPU,,,256,256,65536.0000,9,0,22,594,5454,9.181818182,2,54,17215.3887,318.8034944,0,0,0,0,76,2052,20520,10,2700,54,27,27,2700,256,20,1,3.0000,3929.5685,1147.6926,0.0000,0.0000,8.0000,2348.4032,62.60304,
1555,mutiGPU,mutiGPU,,,512,128,65536.0000,9,0,22,594,5454,9.181818182,2,54,17215.3887,318.8034944,0,0,0,0,76,2052,20520,10,2700,54,27,27,2700,128,40,1.0000,3.0000,3929.5685,1147.6926,0.0000,0.0000,16.0000,2348.4032,62.21337,
1556,mutiGPU,mutiGPU,,,1024,64,65536.0000,9,0,22,594,5454,9.181818182,2,54,17215.3887,318.8034944,0,0,0,0,76,2052,20520,10,2700,54,27,27,2700,64,79,0.5000,3.0000,3929.5685,1147.6926,0.0000,0.0000,32.0000,2348.4032,65.68749,
1557,mutiGPU,mutiGPU,,,1280,64,81920.0000,9,0,22,726,6666,9.181818182,2,66,21222.58829,321.554368,0,0,0,0,76,2508,25080,10,3300,66,33,33,4125,64,99,0.5000,3.0000,4122.6510,1768.5490,0.0000,0.0000,40.0000,3411.1457,68.12204,
1558,mutiGPU,mutiGPU,,,2560,32,81920.0000,9,0,22,726,6666,9.181818182,2,66,21222.58829,321.554368,0,0,0,0,76,2508,25080,10,3300,66,33,33,4125,32,197,0.2500,3.0000,4122.6510,1768.5490,0.0000,0.0000,80.0000,3411.1457,69.05345,
1559,mutiGPU,mutiGPU,,,128,16,2048.0000,9,0,22,22,202,9.181818182,2,2,555.83488,277.91744,0,0,0,0,76,76,760,10,100,2,1,1,3,16,10,0.2500,1.0000,3087.1402,3.4740,0.0000,0.0000,4.0000,3.5036,55.86753,
1560,mutiGPU,mutiGPU,,,5120,16,81920.0000,9,0,22,726,6666,9.181818182,2,66,21222.58829,321.554368,0,0,0,0,76,2508,25080,10,3300,66,33,33,4125,16,394,0.2500,3.0000,4122.6510,1768.5490,0.0000,0.0000,160.0000,3411.1457,68.84404,
1561,mutiGPU,mutiGPU,,,200,512,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,512,16,1.0000,4.0000,4411.3490,2132.7663,0.0000,0.0000,6.2500,5087.1143,66.3038,
1562,mutiGPU,mutiGPU,,,400,256,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,256,31,1.0000,4.0000,4411.3490,2132.7663,0.0000,0.0000,12.5000,5087.1143,68.37074,
1563,mutiGPU,mutiGPU,,,800,128,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,128,62,1.0000,4.0000,4411.3490,2132.7663,0.0000,0.0000,25.0000,5087.1143,72.07227,
1564,mutiGPU,mutiGPU,,,1600,64,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,64,124,0.5000,4.0000,4411.3490,2132.7663,0.0000,0.0000,50.0000,5087.1143,71.08369,
1565,mutiGPU,mutiGPU,,,3200,32,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,32,247,0.2500,4.0000,4411.3490,2132.7663,0.0000,0.0000,100.0000,5087.1143,69.68961,
1566,mutiGPU,mutiGPU,,,6400,16,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,16,493,0.2500,4.0000,4411.3490,2132.7663,0.0000,0.0000,200.0000,5087.1143,70.02203,
1567,mutiGPU,mutiGPU,,,100,1024,102400.0000,9,0,22,924,8484,9.181818182,2,84,27299.40864,324.99296,0,0,0,0,76,3192,31920,10,4200,84,42,42,6563,1024,8,1.0000,4.0000,4411.3490,2132.7663,0.0000,0.0000,3.1250,5087.1143,66.52902,
1568,mutiGPU,mutiGPU,,,1000,128,128000.0000,9,0,22,1144,10504,9.181818182,2,104,34246.2848,329.2912,0,0,0,0,76,3952,39520,10,5200,104,52,52,10156,128,77,1.0000,5.0000,4730.8266,2675.4910,0.0000,0.0000,31.2500,7323.4160,72.12226,
1569,mutiGPU,mutiGPU,,,128,1024,131072.0000,9,0,22,1166,10706,9.181818182,2,106,34959.54081,329.8069888,0,0,0,0,76,4028,40280,10,5300,106,53,53,10600,1024,10,1.0000,5.0000,4762.6994,2796.7633,0.0000,0.0000,4.0000,7606.8780,71.02156,
1570,mutiGPU,mutiGPU,,,256,512,131072.0000,9,0,22,1166,10706,9.181818182,2,106,34959.54081,329.8069888,0,0,0,0,76,4028,40280,10,5300,106,53,53,10600,512,20,1.0000,5.0000,4762.6994,2796.7633,0.0000,0.0000,8.0000,7606.8780,70.07198,
1571,mutiGPU,mutiGPU,,,512,256,131072.0000,9,0,22,1166,10706,9.181818182,2,106,34959.54081,329.8069888,0,0,0,0,76,4028,40280,10,5300,106,53,53,10600,256,40,1.0000,5.0000,4762.6994,2796.7633,0.0000,0.0000,16.0000,7606.8780,72.66243,
1572,mutiGPU,mutiGPU,,,1024,128,131072.0000,9,0,22,1166,10706,9.181818182,2,106,34959.54081,329.8069888,0,0,0,0,76,4028,40280,10,5300,106,53,53,10600,128,79,1.0000,5.0000,4762.6994,2796.7633,0.0000,0.0000,32.0000,7606.8780,70.91235,
1573,mutiGPU,mutiGPU,,,1280,128,163840.0000,9,0,22,1452,13332,9.181818182,2,132,44260.75315,335.308736,0,0,0,0,76,5016,50160,10,6600,132,66,66,16500,128,99,1.0000,6.0000,5175.8105,3688.3961,0.0000,0.0000,40.0000,10868.2212,75.23497,
1574,mutiGPU,mutiGPU,,,2560,64,163840.0000,9,0,22,1452,13332,9.181818182,2,132,44260.75315,335.308736,0,0,0,0,76,5016,50160,10,6600,132,66,66,16500,64,197,0.5,6.0000,5175.8105,3688.3961,0.0000,0.0000,80.0000,10868.2212,75.33373,
1575,mutiGPU,mutiGPU,,,5120,32,163840.0000,9,0,22,1452,13332,9.181818182,2,132,44260.75315,335.308736,0,0,0,0,76,5016,50160,10,6600,132,66,66,16500,32,394,0.25,6.0000,5175.8105,3688.3961,0.0000,0.0000,160.0000,10868.2212,72.57035,
1576,mutiGPU,mutiGPU,,,10240,16,163840.0000,9,0,22,1452,13332,9.181818182,2,132,44260.75315,335.308736,0,0,0,0,76,5016,50160,10,6600,132,66,66,16500,16,788,0.25,6.0000,5175.8105,3688.3961,0.0000,0.0000,320.0000,10868.2212,71.22894,
1577,mutiGPU,mutiGPU,,,1500,128,192000.0000,9,0,22,1694,15554,9.181818182,2,154,52365.6672,340.0368,0,0,0,0,76,5852,58520,10,7700,154,77,77,22559,128,116,1.0000,7.0000,5523.5799,4383.2869,0.0000,0.0000,46.8750,13931.8481,80.2878,
1578,simpleCallBack,simpleCallBack,,,128,16,2048.0000,10,0,17,17,217,12.76470588,4,4,1111.66976,277.91744,0,0,0,0,57,57,570,10,78,1,2,2,2,16,10,0.2500,1.0000,3119.7144,6.9479,0.0000,0.0000,4.0000,6.9340,53.46171,
1579,simpleCallBack,simpleCallBack,,,128,32,4096.0000,10,0,17,34,434,12.76470588,4,8,2686.67904,335.83488,0,0,0,0,57,114,1140,10,156,2,4,4,10,32,10,0.2500,1.0000,3184.8213,33.5835,0.0000,0.0000,4.0000,27.1689,53.57401,
1580,simpleCallBack,simpleCallBack,,,256,16,4096.0000,10,0,17,34,434,12.76470588,4,8,2686.67904,335.83488,0,0,0,0,57,114,1140,10,156,2,4,4,10,16,20,0.2500,1.0000,3184.8213,33.5835,0.0000,0.0000,8.0000,27.1689,55.58976,
1581,simpleCallBack,simpleCallBack,,,128,64,8192.0000,10,0,17,68,868,12.76470588,4,16,4653.72416,290.85776,0,0,0,0,57,228,2280,10,312,4,8,8,39,64,10,0.2500,1.0000,3314.8683,116.3431,0.0000,0.0000,4.0000,104.4120,55.45395,
1582,simpleCallBack,simpleCallBack,,,256,32,8192.0000,10,0,17,68,868,12.76470588,4,16,4653.72416,290.85776,0,0,0,0,57,228,2280,10,312,4,8,8,39,32,20,0.2500,1.0000,3314.8683,116.3431,0.0000,0.0000,8.0000,104.4120,57.77811,
1583,simpleCallBack,simpleCallBack,,,512,16,8192.0000,10,0,17,68,868,12.76470588,4,16,4653.72416,290.85776,0,0,0,0,57,228,2280,10,312,4,8,8,39,16,40,0.2500,1.0000,3314.8683,116.3431,0.0000,0.0000,16.0000,104.4120,59.88429,
1584,simpleCallBack,simpleCallBack,,,10,1024,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,1024,1,1.0000,1.0000,3379.8086,187.9045,0.0000,0.0000,0.3125,160.0091,56.28785,
1585,simpleCallBack,simpleCallBack,,,20,512,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,512,2,1.0000,1.0000,3379.8086,187.9045,0.0000,0.0000,0.6250,160.0091,56.36818,
1586,simpleCallBack,simpleCallBack,,,40,256,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,256,4,1.0000,1.0000,3379.8086,187.9045,0.0000,0.0000,1.2500,160.0091,56.41537,
1587,simpleCallBack,simpleCallBack,,,80,128,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,128,7,1.0000,1.0000,3379.8086,187.9045,0.0000,0.0000,2.5000,160.0091,55.79661,
1588,simpleCallBack,simpleCallBack,,,160,64,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,64,13,0.5000,1.0000,3379.8086,187.9045,0.0000,0.0000,5.0000,160.0091,57.05203,
1589,simpleCallBack,simpleCallBack,,,320,32,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,32,25,0.2500,1.0000,3379.8086,187.9045,0.0000,0.0000,10.0000,160.0091,58.98514,
1590,simpleCallBack,simpleCallBack,,,640,16,10240.0000,10,0,17,85,1085,12.76470588,4,20,6012.944,300.6472,0,0,0,0,57,285,2850,10,390,5,10,10,61,16,50,0.2500,1.0000,3379.8086,187.9045,0.0000,0.0000,20.0000,160.0091,61.6019,
1591,simpleCallBack,simpleCallBack,,,128,128,16384.0000,10,0,17,119,1519,12.76470588,4,28,9240.43456,330.01552,0,0,0,0,57,399,3990,10,546,7,14,14,137,128,10,1.0000,2.0000,3509.5230,231.0109,0.0000,0.0000,4.0000,345.1728,57.79452,
1592,simpleCallBack,simpleCallBack,,,256,64,16384.0000,10,0,17,119,1519,12.76470588,4,28,9240.43456,330.01552,0,0,0,0,57,399,3990,10,546,7,14,14,137,64,20,0.5000,2.0000,3509.5230,231.0109,0.0000,0.0000,8.0000,345.1728,57.04085,
1593,simpleCallBack,simpleCallBack,,,512,32,16384.0000,10,0,17,119,1519,12.76470588,4,28,9240.43456,330.01552,0,0,0,0,57,399,3990,10,546,7,14,14,137,32,40,0.2500,2.0000,3509.5230,231.0109,0.0000,0.0000,16.0000,345.1728,57.99703,
1594,simpleCallBack,simpleCallBack,,,1024,16,16384.0000,10,0,17,119,1519,12.76470588,4,28,9240.43456,330.01552,0,0,0,0,57,399,3990,10,546,7,14,14,137,16,79,0.2500,2.0000,3509.5230,231.0109,0.0000,0.0000,32.0000,345.1728,61.09323,
1595,simpleCallBack,simpleCallBack,,,1280,16,20480.0000,10,0,17,153,1953,12.76470588,4,36,12585.3984,349.5944,0,0,0,0,57,513,5130,10,702,9,18,18,219,16,99,0.2500,2.0000,3639.0161,393.2937,0.0000,0.0000,40.0000,535.0018,62.137,
1596,simpleCallBack,simpleCallBack,,,128,256,32768.0000,10,0,17,238,3038,12.76470588,4,56,17544.89784,313.3017472,0,0,0,0,57,798,7980,10,1092,14,28,28,546,256,10,1.0000,2.0000,3961.7833,877.2449,0.0000,0.0000,4.0000,1207.7890,59.5904,
1597,simpleCallBack,simpleCallBack,,,256,128,32768.0000,10,0,17,238,3038,12.76470588,4,56,17544.89784,313.3017472,0,0,0,0,57,798,7980,10,1092,14,28,28,546,128,20,1.0000,2.0000,3961.7833,877.2449,0.0000,0.0000,8.0000,1207.7890,57.44615,
1598,simpleCallBack,simpleCallBack,,,512,64,32768.0000,10,0,17,238,3038,12.76470588,4,56,17544.89784,313.3017472,0,0,0,0,57,798,7980,10,1092,14,28,28,546,64,40,0.5000,2.0000,3961.7833,877.2449,0.0000,0.0000,16.0000,1207.7890,57.07501,
1599,simpleCallBack,simpleCallBack,,,1024,32,32768.0000,10,0,17,238,3038,12.76470588,4,56,17544.89784,313.3017472,0,0,0,0,57,798,7980,10,1092,14,28,28,546,32,79,0.2500,2.0000,3961.7833,877.2449,0.0000,0.0000,32.0000,1207.7890,59.48856,
1600,simpleCallBack,simpleCallBack,,,1280,32,40960.0000,10,0,17,289,3689,12.76470588,4,68,21398.04851,314.677184,0,0,0,0,57,969,9690,10,1326,17,34,34,829,32,99,0.2500,2.0000,4154.7833,1337.3780,0.0000,0.0000,40.0000,1752.5177,61.04285,
1601,simpleCallBack,simpleCallBack,,,2560,16,40960.0000,10,0,17,289,3689,12.76470588,4,68,21398.04851,314.677184,0,0,0,0,57,969,9690,10,1326,17,34,34,829,16,197,0.2500,2.0000,4154.7833,1337.3780,0.0000,0.0000,80.0000,1752.5177,61.93978,
1602,simpleCallBack,simpleCallBack,,,128,512,65536.0000,10,0,17,459,5859,12.76470588,4,108,34430.7774,318.8034944,0,0,0,0,57,1539,15390,10,2106,27,54,54,2106,512,10,1.0000,3.0000,4794.5587,2295.3852,0.0000,0.0000,4.0000,3849.4518,57.99193,
1603,simpleCallBack,simpleCallBack,,,256,256,65536.0000,10,0,17,459,5859,12.76470588,4,108,34430.7774,318.8034944,0,0,0,0,57,1539,15390,10,2106,27,54,54,2106,256,20,1,3.0000,4794.5587,2295.3852,0.0000,0.0000,8.0000,3849.4518,58.98763,
1604,simpleCallBack,simpleCallBack,,,512,128,65536.0000,10,0,17,459,5859,12.76470588,4,108,34430.7774,318.8034944,0,0,0,0,57,1539,15390,10,2106,27,54,54,2106,128,40,1.0000,3.0000,4794.5587,2295.3852,0.0000,0.0000,16.0000,3849.4518,57.98673,
1605,simpleCallBack,simpleCallBack,,,1024,64,65536.0000,10,0,17,459,5859,12.76470588,4,108,34430.7774,318.8034944,0,0,0,0,57,1539,15390,10,2106,27,54,54,2106,64,79,0.5000,3.0000,4794.5587,2295.3852,0.0000,0.0000,32.0000,3849.4518,60.27343,
1606,simpleCallBack,simpleCallBack,,,1280,64,81920.0000,10,0,17,561,7161,12.76470588,4,132,42445.17658,321.554368,0,0,0,0,57,1881,18810,10,2574,33,66,66,3218,64,99,0.5000,3.0000,5175.8105,3537.0980,0.0000,0.0000,40.0000,5434.1106,60.21005,
1607,simpleCallBack,simpleCallBack,,,2560,32,81920.0000,10,0,17,561,7161,12.76470588,4,132,42445.17658,321.554368,0,0,0,0,57,1881,18810,10,2574,33,66,66,3218,32,197,0.2500,3.0000,5175.8105,3537.0980,0.0000,0.0000,80.0000,5434.1106,60.22092,
1608,simpleCallBack,simpleCallBack,,,128,16,2048.0000,10,0,17,17,217,12.76470588,4,4,1111.66976,277.91744,0,0,0,0,57,57,570,10,78,1,2,2,2,16,10,0.2500,1.0000,3119.7144,6.9479,0.0000,0.0000,4.0000,6.9340,53.13333,
1609,simpleCallBack,simpleCallBack,,,5120,16,81920.0000,10,0,17,561,7161,12.76470588,4,132,42445.17658,321.554368,0,0,0,0,57,1881,18810,10,2574,33,66,66,3218,16,394,0.2500,3.0000,5175.8105,3537.0980,0.0000,0.0000,160.0000,5434.1106,61.12368,
1610,simpleCallBack,simpleCallBack,,,200,512,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,512,16,1.0000,4.0000,5744.0391,4265.5326,0.0000,0.0000,6.2500,7813.6782,59.66904,
1611,simpleCallBack,simpleCallBack,,,400,256,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,256,31,1.0000,4.0000,5744.0391,4265.5326,0.0000,0.0000,12.5000,7813.6782,59.64202,
1612,simpleCallBack,simpleCallBack,,,800,128,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,128,62,1.0000,4.0000,5744.0391,4265.5326,0.0000,0.0000,25.0000,7813.6782,60.38941,
1613,simpleCallBack,simpleCallBack,,,1600,64,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,64,124,0.5000,4.0000,5744.0391,4265.5326,0.0000,0.0000,50.0000,7813.6782,60.74411,
1614,simpleCallBack,simpleCallBack,,,3200,32,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,32,247,0.2500,4.0000,5744.0391,4265.5326,0.0000,0.0000,100.0000,7813.6782,60.46166,
1615,simpleCallBack,simpleCallBack,,,6400,16,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,16,493,0.2500,4.0000,5744.0391,4265.5326,0.0000,0.0000,200.0000,7813.6782,61.21161,
1616,simpleCallBack,simpleCallBack,,,100,1024,102400.0000,10,0,17,714,9114,12.76470588,4,168,54598.81728,324.99296,0,0,0,0,57,2394,23940,10,3276,42,84,84,5119,1024,8,1.0000,4.0000,5744.0391,4265.5326,0.0000,0.0000,3.1250,7813.6782,59.10955,
